record_id,spent_on,organization,department,merchant,purpose,amount_krw,source_hash,source_location,repeats,expense_id,expense_amount_krw
379dc220cf175b1e-table1-R22,2026-02-20,ulsan-ulju,,일류숯불고기,신규원전 자율유치 관련 논의를 위한 관계자 만찬 간담회 개최 경비 지급,462000,379dc220cf175b1e4f6e361c3ef4a809fe784e8a085a9940aa4ced3d72f4452a,table1:R22,,,
379dc220cf175b1e-table1-R23,2026-02-24,ulsan-ulju,,더만족,파크골프장 조성관련 논의를 위한 관계자 만찬 간담회 개최 경비 지급,480000,379dc220cf175b1e4f6e361c3ef4a809fe784e8a085a9940aa4ced3d72f4452a,table1:R23,,,
379dc220cf175b1e-table1-R24,2026-02-25,ulsan-ulju,,개인(성명 비공개),축의·부의금 지출[문화도서관과 ],50000,379dc220cf175b1e4f6e361c3ef4a809fe784e8a085a9940aa4ced3d72f4452a,table1:R24,,,
379dc220cf175b1e-table1-R25,2026-02-25,ulsan-ulju,,미토식당,공직선거법 교육 추진 직원 격려 오찬 간담회 개최 경비 지급,56000,379dc220cf175b1e4f6e361c3ef4a809fe784e8a085a9940aa4ced3d72f4452a,table1:R25,,,
379dc220cf175b1e-table1-R26,2026-02-25,ulsan-ulju,,소대장,야생동물 피해예방시설 관련 논의를 위한 관계자 만찬 간담회 개최 경비 지급,168600,379dc220cf175b1e4f6e361c3ef4a809fe784e8a085a9940aa4ced3d72f4452a,table1:R26,,,
379dc220cf175b1e-table1-R27,2026-02-26,ulsan-ulju,,청솔,산불대응 주민대피훈련 추진 직원 격려 오찬 간담회 개최 경비 지급,276000,379dc220cf175b1e4f6e361c3ef4a809fe784e8a085a9940aa4ced3d72f4452a,table1:R27,,,
379dc220cf175b1e-table1-R28,2026-02-27,ulsan-ulju,,미도리,관광과 직원 격려 오찬 간담회 개최 경비 지급,137500,379dc220cf175b1e4f6e361c3ef4a809fe784e8a085a9940aa4ced3d72f4452a,table1:R28,,,
379dc220cf175b1e-table1-R29,2026-02-27,ulsan-ulju,,야키토리,재해복구사업 추진 관계 직원 격려 만찬 간담회 개최 경비 기급,161900,379dc220cf175b1e4f6e361c3ef4a809fe784e8a085a9940aa4ced3d72f4452a,table1:R29,,,
5e2e0badec13c07d-table1-R3,2026-01-02,ulsan-ulju,,구룡,영남알프스 케이블카 설치 관련 논의를 위한 관계자 만찬 간담회 개최 경비 지급,295000,5e2e0badec13c07d32010ff8072fa774d3b2f88c99dbbf1eeb6460f1ca661459,table1:R3,,,
5e2e0badec13c07d-table1-R4,2026-01-05,ulsan-ulju,,탑거리,주요업무 및 현안업무 보고회 추진 직원 격려 오찬 간담회 개최 경비 지급,120000,5e2e0badec13c07d32010ff8072fa774d3b2f88c99dbbf1eeb6460f1ca661459,table1:R4,,,
5e2e0badec13c07d-table1-R5,2026-01-05,ulsan-ulju,,상식당,신년인사회 행사 협의를 위한 관계자 만찬 간담회 개최 경비 지급,322000,5e2e0badec13c07d32010ff8072fa774d3b2f88c99dbbf1eeb6460f1ca661459,table1:R5,,,
5e2e0badec13c07d-table1-R6,2026-01-06,ulsan-ulju,,개인(성명 비공개),축의·부의금 지출[관광과 ],50000,5e2e0badec13c07d32010ff8072fa774d3b2f88c99dbbf1eeb6460f1ca661459,table1:R6,,,
5e2e0badec13c07d-table1-R7,2026-01-06,ulsan-ulju,,개인(성명 비공개),축의·부의금 지출[기획예산실 ],50000,5e2e0badec13c07d32010ff8072fa774d3b2f88c99dbbf1eeb6460f1ca661459,table1:R7,,,
5e2e0badec13c07d-table1-R8,2026-01-06,ulsan-ulju,,개인(성명 비공개),축의·부의금 지출[축수산과 ],50000,5e2e0badec13c07d32010ff8072fa774d3b2f88c99dbbf1eeb6460f1ca661459,table1:R8,,,
5e2e0badec13c07d-table1-R9,2026-01-07,ulsan-ulju,,옛날돌집민물장어,취업 및 고용 지원 정책 강화 지원사업 논의를 위한 관계자 오찬 간담회 개최 경비 지급,368000,5e2e0badec13c07d32010ff8072fa774d3b2f88c99dbbf1eeb6460f1ca661459,table1:R9,,,
5e2e0badec13c07d-table1-R10,2026-01-08,ulsan-ulju,,개인(성명 비공개),축의·부의금 지출[울산울주군새마을회 회장 ],50000,5e2e0badec13c07d32010ff8072fa774d3b2f88c99dbbf1eeb6460f1ca661459,table1:R10,,,
5e2e0badec13c07d-table1-R11,2026-01-09,ulsan-ulju,,기와집,부군수님 시설 현장방문 추진 직원 격려를 위한 만찬 간담회 개최 경비 지급,300000,5e2e0badec13c07d32010ff8072fa774d3b2f88c99dbbf1eeb6460f1ca661459,table1:R11,,,
5e2e0badec13c07d-table1-R12,2026-01-09,ulsan-ulju,,어하복국,주요 사업장 현장방문 업무 추진 관계 직원 격려 오찬 간담회 개최경비 지급,152000,5e2e0badec13c07d32010ff8072fa774d3b2f88c99dbbf1eeb6460f1ca661459,table1:R12,,,
5e2e0badec13c07d-table1-R13,2026-01-14,ulsan-ulju,,청수골식당,농어촌도로 204호 도로 개설 추진 등 관계 직원 격려 오찬 간담회 개최 경비 지급,216000,5e2e0badec13c07d32010ff8072fa774d3b2f88c99dbbf1eeb6460f1ca661459,table1:R13,,,
5e2e0badec13c07d-table1-R14,2026-01-14,ulsan-ulju,,개인(성명 비공개),축의·부의금 지출[교육체육과 ],50000,5e2e0badec13c07d32010ff8072fa774d3b2f88c99dbbf1eeb6460f1ca661459,table1:R14,,,
